	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species
18S_ASV_16729	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16730	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora_montana
18S_ASV_16731	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16732	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16733	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16734	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16735	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16736	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Diplastrella	Diplastrella_megastellata
18S_ASV_16737	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16738	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16739	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16740	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	NA
18S_ASV_16741	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16742	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16743	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
18S_ASV_16744	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16745	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16746	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16747	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16748	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16749	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16750	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16751	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16752	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16753	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Diplastrella	Diplastrella_megastellata
18S_ASV_16754	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
18S_ASV_16755	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16756	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16757	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
18S_ASV_16758	Eukaryota	TSAR	NA	NA	NA	NA	NA	NA	NA
18S_ASV_16759	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16760	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16761	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16762	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16763	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16764	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16765	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16766	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Axinella	NA
18S_ASV_16767	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16768	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16769	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16770	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16771	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16772	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	NA	NA	NA
18S_ASV_16773	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16774	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16775	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Janulum	Janulum_spinispiculum
18S_ASV_16776	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16777	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16778	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16779	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16780	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16781	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16782	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16783	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16784	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16785	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16786	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16787	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16788	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Janulum	Janulum_spinispiculum
18S_ASV_16789	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	NA	NA	NA	NA
18S_ASV_16790	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16791	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16792	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	NA
18S_ASV_16793	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16794	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16795	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16796	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16797	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16798	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16799	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16800	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp.
18S_ASV_16801	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16802	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16803	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16804	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16805	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16806	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Diplastrella	Diplastrella_megastellata
18S_ASV_16807	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16808	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16809	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16810	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16811	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16812	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16813	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16814	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16815	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16816	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16817	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16818	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16819	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16820	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16821	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16822	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16823	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16824	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16825	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16826	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16827	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16828	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
18S_ASV_16829	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16830	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16831	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16832	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16833	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16834	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16835	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16836	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16837	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16838	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
18S_ASV_16839	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16840	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16841	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16842	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16843	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16844	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16845	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16846	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16847	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16848	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16849	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16850	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16851	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp.
18S_ASV_16852	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16853	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16854	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16855	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16856	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
18S_ASV_16857	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16858	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16859	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16860	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16861	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16862	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16863	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16864	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium_sp.
18S_ASV_16865	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
18S_ASV_16866	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
18S_ASV_16867	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Janulum	Janulum_spinispiculum
18S_ASV_16868	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
18S_ASV_16869	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	NA
18S_ASV_16870	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16871	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16872	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16873	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16874	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_minutum
18S_ASV_16875	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
18S_ASV_16876	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16877	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16878	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16879	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16880	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16881	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16882	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16883	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Montastraea	Montastraea_annularis
18S_ASV_16884	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16885	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16886	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Janulum	Janulum_spinispiculum
18S_ASV_16887	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16888	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Diplastrella	Diplastrella_megastellata
18S_ASV_16889	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16890	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
18S_ASV_16891	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16892	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16893	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16894	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16895	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16896	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16897	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16898	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16899	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16900	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16901	Eukaryota	TSAR	Alveolata	Apicomplexa	Coccidiomorphea	Eimeriida	Corallicolidae	NA	NA
18S_ASV_16902	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16903	Eukaryota	Obazoa	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	NA	NA
18S_ASV_16904	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Ulvophyceae	Cladophorales	Cladophorales_X	NA	NA
18S_ASV_16905	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16906	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16907	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	Axinella	NA
18S_ASV_16908	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodiniaceae_X	Symbiodiniaceae_Foram_Clade_D
18S_ASV_16909	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	NA
18S_ASV_16910	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16911	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16912	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16913	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	NA	NA
18S_ASV_16914	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Durusdinium	Durusdinium_sp.
18S_ASV_16915	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16916	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16917	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
18S_ASV_16918	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Breviolum	Breviolum_sp.
18S_ASV_16919	Eukaryota	Obazoa	Opisthokonta	Metazoa	Porifera	Porifera_X	Demospongiae	NA	NA
