	Kingdom	Phylum	Class	Order	Family	Genus	Species
16S_ASV_252	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	aggregatus
16S_ASV_253	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_254	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	AqS1	NA
16S_ASV_255	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	NA	NA
16S_ASV_256	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
16S_ASV_257	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Chungangia	NA
16S_ASV_258	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	NA
16S_ASV_259	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	NA
16S_ASV_260	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	NA	NA
16S_ASV_261	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis	maris
16S_ASV_262	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_263	Bacteria	Proteobacteria	Gammaproteobacteria	JTB23	NA	NA	NA
16S_ASV_264	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Aestuariicella	NA
16S_ASV_265	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_266	Bacteria	PAUC34f	NA	NA	NA	NA	NA
16S_ASV_267	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_268	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
16S_ASV_269	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_270	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	NA	NA
16S_ASV_271	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	Thermomicrobiaceae	NA	NA
16S_ASV_272	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	NA
16S_ASV_273	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_274	Bacteria	Proteobacteria	Gammaproteobacteria	UBA4486	NA	NA	NA
16S_ASV_275	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_276	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_277	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculaceae	Thalassobaculum	NA
16S_ASV_278	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter	NA
16S_ASV_279	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_280	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_281	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pseudovibrio	denitrificans
16S_ASV_282	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	NA	NA	NA
16S_ASV_283	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_284	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_285	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	NA	NA
16S_ASV_286	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
16S_ASV_287	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	NA
16S_ASV_288	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_289	Bacteria	NB1-j	NA	NA	NA	NA	NA
16S_ASV_290	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_291	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_292	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	AqS1	NA
16S_ASV_293	Bacteria	Firmicutes	TSAC18	NA	NA	NA	NA
16S_ASV_294	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	NA
16S_ASV_295	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_296	Bacteria	Firmicutes	Moorellia	Desulfitibacterales	Desulfitibacteraceae	Desulfitibacter	NA
16S_ASV_297	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	NA
16S_ASV_298	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Vallitalea	NA
16S_ASV_299	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
16S_ASV_300	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_301	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	NA
16S_ASV_302	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_303	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_304	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesia	NA
16S_ASV_305	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
16S_ASV_306	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19 marine sediment group	NA
16S_ASV_307	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	NA	NA
16S_ASV_308	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	NA
16S_ASV_309	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_310	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	NA
16S_ASV_311	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SM23-30	NA	NA
16S_ASV_312	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
16S_ASV_313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Limibaculum	NA
16S_ASV_314	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	NA
16S_ASV_315	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44	NA	NA	NA
16S_ASV_316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Nautella	NA
16S_ASV_317	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_318	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_319	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Diplosphaera	NA
16S_ASV_320	Bacteria	Schekmanbacteria	NA	NA	NA	NA	NA
16S_ASV_321	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_322	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	NA
16S_ASV_323	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA
16S_ASV_324	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	NA
16S_ASV_325	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_326	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_327	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	NA
16S_ASV_328	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	NA
16S_ASV_329	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Caminicellaceae	Paramaledivibacter	NA
16S_ASV_330	Bacteria	Chloroflexi	TK10	NA	NA	NA	NA
16S_ASV_331	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Halodesulfovibrio	NA
16S_ASV_332	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis	NA
16S_ASV_333	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Marinobacterium	NA
16S_ASV_334	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cognatishimia	NA
16S_ASV_335	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_336	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_337	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_338	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_339	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
16S_ASV_340	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	NA
16S_ASV_341	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA	NA
16S_ASV_342	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_343	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Motiliproteus	NA
16S_ASV_344	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_345	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_346	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_347	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f	NA	NA	NA
16S_ASV_348	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	NA
16S_ASV_349	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	NA
16S_ASV_350	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis	stylophorae
16S_ASV_351	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	NA	NA
16S_ASV_352	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
16S_ASV_353	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_354	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_355	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
16S_ASV_356	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_357	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia	alexandrii
16S_ASV_358	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade	NA	NA
16S_ASV_359	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	EF100-94H03	NA	NA
16S_ASV_360	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_361	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
16S_ASV_362	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_363	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_364	Bacteria	Cyanobacteria	Cyanobacteriia	Thermosynechococcales	NA	NA	NA
16S_ASV_365	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_366	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	NA
16S_ASV_367	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_368	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade	NA	NA
16S_ASV_369	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
16S_ASV_370	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter	NA
16S_ASV_371	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_372	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
16S_ASV_373	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
16S_ASV_374	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	NA
16S_ASV_375	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	NA
16S_ASV_376	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
16S_ASV_377	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	NA	NA
16S_ASV_378	Bacteria	Poribacteria	NA	NA	NA	NA	NA
16S_ASV_379	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_380	Bacteria	Firmicutes	Clostridia	MAT-CR-H4-C10	NA	NA	NA
16S_ASV_381	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	BD2-7	NA	NA
16S_ASV_382	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	NA
16S_ASV_383	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_384	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_385	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 9	NA	NA	NA
16S_ASV_386	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_387	Bacteria	Proteobacteria	Alphaproteobacteria	Dstr-E11	NA	NA	NA
16S_ASV_388	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA
16S_ASV_389	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f	NA	NA	NA
16S_ASV_390	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Caminicellaceae	Paramaledivibacter	NA
16S_ASV_391	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_392	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA	NA
16S_ASV_393	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA
16S_ASV_394	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira	NA
16S_ASV_395	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_396	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
16S_ASV_397	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
16S_ASV_398	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_399	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_400	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
16S_ASV_401	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	NA	NA	NA
16S_ASV_402	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
16S_ASV_403	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_404	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_405	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus	NA
16S_ASV_406	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus	NA
16S_ASV_407	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus Amoebophilus	NA
16S_ASV_408	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus	NA
16S_ASV_409	Bacteria	Chloroflexi	TK17	NA	NA	NA	NA
16S_ASV_410	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_411	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	NA	NA
16S_ASV_412	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA	NA
16S_ASV_413	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA
16S_ASV_414	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	NA
16S_ASV_415	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	NA
16S_ASV_416	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	NA	NA	NA
16S_ASV_417	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_418	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	NA
16S_ASV_419	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	NA
16S_ASV_420	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_421	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	NA
16S_ASV_422	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA
16S_ASV_423	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	NA
16S_ASV_424	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	NA
16S_ASV_425	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_426	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_427	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	NA	NA	NA
16S_ASV_428	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44	NA	NA	NA
16S_ASV_429	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	FS142-36B-02	NA
16S_ASV_430	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea	NA
16S_ASV_431	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA	NA
16S_ASV_432	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA
16S_ASV_433	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
16S_ASV_434	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_435	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Psychrobium	NA
16S_ASV_436	Bacteria	NB1-j	NA	NA	NA	NA	NA
16S_ASV_437	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_438	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	NA
16S_ASV_439	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_440	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_441	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_442	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter	NA
16S_ASV_443	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_444	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
16S_ASV_445	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_446	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	NA
16S_ASV_447	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	NA
16S_ASV_448	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	NA
16S_ASV_449	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	NA
16S_ASV_450	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
16S_ASV_451	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_452	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16S_ASV_453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
16S_ASV_454	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	NA
16S_ASV_455	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
16S_ASV_456	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
16S_ASV_457	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter	NA
16S_ASV_458	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
16S_ASV_459	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	NA	NA
16S_ASV_460	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula	oceani
16S_ASV_461	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus	NA
16S_ASV_462	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
16S_ASV_463	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
16S_ASV_464	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	NA	NA
16S_ASV_465	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_466	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae	MBIC10086	NA
16S_ASV_467	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	NA
16S_ASV_468	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA	NA
16S_ASV_469	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
16S_ASV_470	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
16S_ASV_471	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
16S_ASV_472	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	NA
16S_ASV_473	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
16S_ASV_474	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta	NA
16S_ASV_475	Bacteria	Firmicutes	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	NA	NA
16S_ASV_476	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	HTCC5015	NA
16S_ASV_477	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	Cm1-21	NA
16S_ASV_478	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA	NA
16S_ASV_479	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_480	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
16S_ASV_481	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	NA
16S_ASV_482	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
16S_ASV_483	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA	NA
16S_ASV_484	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
16S_ASV_485	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	NA
16S_ASV_486	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
16S_ASV_487	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_488	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Agarilytica	NA
16S_ASV_489	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
16S_ASV_490	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f	NA	NA	NA
16S_ASV_491	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_492	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade	NA	NA
16S_ASV_493	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Desulfotomaculales Incertae Sedis	Desulfallas-Sporotomaculum	NA
16S_ASV_494	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	NA
16S_ASV_495	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
16S_ASV_496	Bacteria	Proteobacteria	Alphaproteobacteria	NRL2	NA	NA	NA
16S_ASV_497	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_498	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	NA
16S_ASV_499	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	NA
16S_ASV_500	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	NA
16S_ASV_501	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_502	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
